JobName,SubmitTime,StartTime,FinishTime,SLR,CriticalPathTime,TotalCPUTicks,Stretch,Speedup,
J56322,1317038100,1317038160,1317041220,1.01960784314
J56323,1317038100,1317038100,1317041160,1.0
J56324,1317038100,1317038100,1317041340,1.0
J56325,1317038160,1317038160,1317041100,1.0
J56326,1317038160,1317038160,1317041400,1.0
J56327,1317038160,1317038160,1317041280,1.0
J56328,1317038160,1317038160,1317041040,1.0
J56329,1317038160,1317038160,1317041700,1.0
J56330,1317038160,1317038160,1317041100,1.0
J56331,1317038160,1317038160,1317040980,1.0
J56332,1317038160,1317038160,1317041100,1.0
J56333,1317038160,1317038160,1317040980,1.0
J56334,1317038160,1317038160,1317041040,1.0
J56335,1317038160,1317038160,1317041340,1.0
J56336,1317038160,1317038160,1317041280,1.0
J56337,1317038160,1317038160,1317040920,1.0
J56338,1317038160,1317038160,1317040740,1.0
J56339,1317038220,1317038220,1317040440,1.0
J56340,1317038520,1317038520,1317103320,1.0
J56341,1317038520,1317038580,1317103260,1.00092764378
J56342,1317038520,1317038580,1317103380,1.00092592593
J56343,1317038520,1317038520,1317102780,1.0
J56344,1317038520,1317038520,1317103260,1.0
J56345,1317038520,1317038520,1317103260,1.0
J56346,1317038520,1317038520,1317103260,1.0
J56347,1317038520,1317038520,1317103380,1.0
J56348,1317038520,1317038520,1317103260,1.0
J56349,1317038580,1317038580,1317089400,1.0
J56350,1317038580,1317038580,1317103200,1.0
J56351,1317038580,1317038580,1317103260,1.0
J56352,1317038580,1317038580,1317103260,1.0
J56353,1317038580,1317038580,1317089340,1.0
J56354,1317038580,1317038580,1317103200,1.0
J56355,1317038580,1317038580,1317103260,1.0
J56356,1317038580,1317038580,1317103440,1.0
J56357,1317038580,1317038580,1317103260,1.0
J56358,1317038580,1317038580,1317048480,1.0
J56359,1317038640,1317038640,1317063840,1.0
J56360,1317038640,1317038640,1317060240,1.0
J56361,1317038640,1317038640,1317103260,1.0
J56362,1317038640,1317038640,1317106740,1.0
J56363,1317038640,1317038640,1317106800,1.0
J56364,1317038640,1317038640,1317103260,1.0
J56365,1317038640,1317038640,1317102720,1.0
J56366,1317038640,1317038640,1317103200,1.0
J56367,1317038640,1317038640,1317103320,1.0
J56368,1317038640,1317038640,1317102720,1.0
J56369,1317039120,1317039120,1317088860,1.0
J56370,1317039300,1317039300,1317166260,1.0
J56371,1317039540,1317039540,1317039720,1.0
J56372,1317039540,1317039540,1317166860,1.0
J56373,1317039600,1317039600,1317157200,1.0
J56374,1317039660,1317039660,1317157320,1.0
J56375,1317039720,1317039720,1317086640,1.0
J56376,1317039900,1317039900,1317166620,1.0
J56377,1317040080,1317040080,1317048960,1.0
J56378,1317040080,1317040080,1317236640,1.0
J56379,1317040080,1317040080,1317228840,1.0
J56380,1317040080,1317040080,1317229380,1.0
J56381,1317040080,1317040080,1317235860,1.0
J56382,1317040140,1317040140,1317204720,1.0
J56383,1317040440,1317040500,1317041340,1.07142857143
J56384,1317040740,1317040740,1317065100,1.0
J56385,1317040920,1317040920,1317067980,1.0
J56386,1317040980,1317040980,1317101580,1.0
J56387,1317041100,1317041160,1317162960,1.00049261084
J56388,1317041340,1317041340,1317073620,1.0
J56389,1317041400,1317041400,1317069240,1.0
J56390,1317041460,1317041460,1317108300,1.0
J56391,1317041460,1317041460,1317148560,1.0
J56392,1317041640,1317041640,1317148500,1.0
J56393,1317041820,1317041820,1317136800,1.0
J56394,1317041880,1317041880,1317042780,1.0
J56395,1317041940,1317041940,1317080040,1.0
J56396,1317042000,1317042000,1317070440,1.0
J56397,1317042000,1317042000,1317042180,1.0
J56398,1317042120,1317042120,1317111600,1.0
J56399,1317042240,1317042240,1317042960,1.0
J56400,1317042480,1317042480,1317042780,1.0
J56401,1317042540,1317042540,1317042960,1.0
J56402,1317042660,1317042660,1317049440,1.0
J56403,1317042720,1317042720,1317226560,1.0
J56404,1317042720,1317042720,1317064380,1.0
J56405,1317042900,1317042900,1317165060,1.0
J56406,1317042900,1317042900,1317043200,1.0
J56407,1317043020,1317043080,1317050460,1.0081300813
J56408,1317043020,1317043020,1317059640,1.0
J56409,1317043140,1317043140,1317103740,1.0
J56410,1317043140,1317043140,1317121320,1.0
J56411,1317043320,1317043320,1317050760,1.0
J56412,1317043440,1317043440,1317050760,1.0
J56413,1317043440,1317043440,1317105420,1.0
J56414,1317043680,1317043680,1317051060,1.0
J56415,1317043680,1317043680,1317044460,1.0
J56416,1317043800,1317043800,1317051240,1.0
J56417,1317043800,1317043800,1317103800,1.0
J56418,1317043800,1317043800,1317166500,1.0
J56419,1317043920,1317043920,1317051360,1.0
J56420,1317043980,1317043980,1317051420,1.0
J56421,1317044040,1317044040,1317044460,1.0
J56422,1317044040,1317044040,1317046260,1.0
J56423,1317044100,1317044100,1317045720,1.0
J56424,1317044940,1317045000,1317059100,1.00425531915
J56425,1317045000,1317045000,1317045840,1.0
J56426,1317045000,1317045060,1317066660,1.00277777778
J56427,1317045060,1317045060,1317066720,1.0
J56428,1317045060,1317045060,1317063840,1.0
J56429,1317045060,1317045060,1317076500,1.0
J56430,1317045060,1317045120,1317062040,1.00354609929
J56431,1317045060,1317045060,1317064320,1.0
J56432,1317045060,1317045060,1317063840,1.0
J56433,1317045060,1317045060,1317049020,1.0
J56434,1317045180,1317045180,1317045660,1.0
J56435,1317045360,1317045360,1317046260,1.0
J56436,1317045480,1317045480,1317086280,1.0
J56437,1317045600,1317045600,1317046980,1.0
J56438,1317045660,1317045660,1317064020,1.0
J56439,1317045960,1317045960,1317046440,1.0
J56440,1317046020,1317046020,1317060420,1.0
J56441,1317046200,1317046200,1317046680,1.0
J56442,1317046620,1317046620,1317047100,1.0
J56443,1317046920,1317046920,1317053940,1.0
J56444,1317047160,1317047160,1317095820,1.0
J56445,1317047160,1317047160,1317110100,1.0
J56446,1317047520,1317047520,1317047760,1.0
J56447,1317047580,1317047580,1317047700,1.0
J56448,1317047700,1317047700,1317047940,1.0
J56449,1317047820,1317047820,1317048540,1.0
J56450,1317047880,1317047880,1317053100,1.0
J56451,1317047880,1317047880,1317053100,1.0
J56452,1317047940,1317047940,1317053100,1.0
J56453,1317047940,1317047940,1317053100,1.0
J56454,1317047940,1317047940,1317048720,1.0
J56455,1317048060,1317048060,1317053220,1.0
J56456,1317048060,1317048060,1317053160,1.0
J56457,1317048120,1317048120,1317053280,1.0
J56458,1317048120,1317048120,1317053340,1.0
J56459,1317048660,1317048660,1317052200,1.0
J56460,1317048660,1317048720,1317050760,1.02941176471
J56461,1317048660,1317048660,1317052200,1.0
J56462,1317048660,1317048720,1317050700,1.0303030303
J56463,1317048660,1317048720,1317050760,1.02941176471
J56464,1317048660,1317048660,1317052200,1.0
J56465,1317048720,1317048720,1317364740,1.0
J56466,1317048720,1317048720,1317063720,1.0
J56467,1317048840,1317048840,1317065580,1.0
J56468,1317048840,1317048840,1317070440,1.0
J56469,1317048840,1317048840,1317071580,1.0
J56470,1317048840,1317048840,1317074460,1.0
J56471,1317048840,1317048840,1317079440,1.0
J56472,1317048840,1317048840,1317064020,1.0
J56473,1317048840,1317048840,1317065040,1.0
J56474,1317048840,1317048840,1317065040,1.0
J56475,1317048840,1317048840,1317065040,1.0
J56476,1317048840,1317048840,1317065520,1.0
J56477,1317048840,1317048840,1317049320,1.0
J56478,1317048900,1317048900,1317063720,1.0
J56479,1317048900,1317048900,1317063720,1.0
J56480,1317049080,1317049080,1317065040,1.0
J56481,1317049380,1317049440,1317095040,1.00131578947
J56482,1317049380,1317049440,1317417420,1.00016305234
J56483,1317049440,1317049440,1317049560,1.0
J56484,1317049560,1317049560,1317077520,1.0
J56485,1317049680,1317049680,1317050400,1.0
J56486,1317049800,1317049800,1317050700,1.0
J56487,1317049800,1317049800,1317051480,1.0
J56488,1317049800,1317049800,1317050700,1.0
J56489,1317049800,1317049860,1317057240,1.0081300813
J56490,1317049800,1317049800,1317051480,1.0
J56491,1317049800,1317049800,1317051480,1.0
J56492,1317049800,1317049800,1317050040,1.0
J56493,1317049800,1317049860,1317050700,1.07142857143
J56494,1317049800,1317049800,1317050520,1.0
J56495,1317049860,1317049860,1317057240,1.0
J56496,1317049860,1317049860,1317057180,1.0
J56497,1317050040,1317050040,1317110520,1.0
J56498,1317050220,1317050220,1317055440,1.0
J56499,1317050280,1317050280,1317055560,1.0
J56500,1317050280,1317050280,1317055560,1.0
J56501,1317050280,1317050280,1317094440,1.0
J56502,1317050340,1317050340,1317050460,1.0
J56503,1317050340,1317050340,1317055500,1.0
J56504,1317050340,1317050340,1317055560,1.0
J56505,1317050340,1317050340,1317055620,1.0
J56506,1317050340,1317050340,1317055440,1.0
J56507,1317050400,1317050400,1317055560,1.0
J56508,1317050400,1317050460,1317051660,1.05
J56509,1317050400,1317050400,1317051660,1.0
J56510,1317050460,1317050460,1317102780,1.0
